9229364704,6525892157,5487014383,6241530033
6580694301,5128990705,5085098486,6661423528
8370629821,8202102832,9269434908,13659382138
15550736707,10754657572,10414403025,9736270229
9787622185,7697913070,7532922484,8504836441
9759583888,9254926003,9228279787,9012706585
11833399101,9547882293,9372851143,7854387182
9235486481,9657833960,9190431245,14460926586
9905201185,8467370417,9108494341,12135149395
9051700121,7535598914,8105612976,9315527536
6522975885,6398406533,7258039076,10490520674
8828134827,12230751119,11420202659,12732449760
10005011451,12300765740,11799305863,12886836936
10234730433,8584326759,8854191188,11788385701
10738914014,9120954201,8208090608,12586924273
9900597234,10171165651,8650340701,11139042703
7205867009,6904378456,7219140747,10606729259
10799734999,10514452262,12559542822,17199527202
9873674228,8969101970,9015794933,12311416071
8587127252,8569693549,8319464245,9401896779
7184600128,8688851959,10160981036,11208176058
8035861334,7480598320,6456379499,6835424286
6649582075,5742530579,6340878555,8634520438
6550296439,6287951248,7607292531,10063758507
7715632587,7739082658,8261730267,10871334151
6879586552,7773850830,8018652991,11565366118
8920949177,8321076452,7077069715,8806966356
6386008128,6022668307,5962840597,7671140156
6452457084,6649129281,6409154205,8527589750
7177874345,7839707362,9035073656,17357029564
16627377164,13164341036,10329722354,10149592794
6747527009,5680912119,5727062461,7039134919
5679373587,4754608974,6237333708,9290337864
8093680758,9315795887,12231077495,16339117876
10749074368,10481590377,9017191821,10335831902
7638887031,7801585941,8079517382,9165373476
9034830635,9126043299,8411124962,11350029546
9589328274,8811067052,8430413177,9856733290
2716314091,2403718244,2527470792,3252924596
3094666519,2841497369,2678501467,3803002144
2998403226,2869133210,2971457312,4220119299
3091836849,3237751908,3391527522,4441052102
3000790353,3120418376,3229220727,4104371655
3024855030,3128554717,3385417268,4978070538
3686997356,4511519561,4573564386,6621937134
5114060402,5237195241,5142912258,7844981117
5853567438,6690630511,7627136312,9141074877
7243333303,6392360145,5162122888,6313166902
3987454374,3636221272,3335057881,4647590191
3231873990,2898433738,3014854298,4346490547
3489730293,3129992980,3326450622,4754421483
3438749853,3230530370,3532205111,4672108568
3651407355,3636265183,4224999563,6573537423
5171303306,5735867314,6472470601,9226183432
6188426720,6888775274,7878567521,9302168754
5855626345,5095481703,5050999997,5940901292
4045177946,3535980529,3959812839,5946081699
4295619633,4570647153,4602687098,5904194822
4215503436,4021339421,4391193711,5741557289
3741416993,3380265376,4041070428,4899425676
3944085686,3897492119,3965869155,4890081900
3872395446,3872109114,4425151486,5801420170
3800291931,3632462381,3627725649,4492183346
3518247987,3466399922,3698489854,4530141204
3481723894,3313855506,3461455115,4587954005
3413656019,3335832960,4046721724,4953073052
3729005428,3745713996,4663067900,7301288003
8260316783,7511642548,7772335366,14208940430
10676911028,8625388191,6587211113,9073257712
6687503899,6577195455,6521657964,6618339758
7819103999,6757549580,7249308057,7469260589
8949559634,7052950637,6346193150,9178024563
11967577846,10337480385,13224121807,16409118015
11382566644,6685986628,5846575598,6945078201
7473897295,5550760126,6969320736,8056342333
7624719847,6546147880,7086622002,7627342430
9398990740,8237800132,9043216764,11550070050
11567337331,11117532682,10239247971,11261688460
12382797824,7720969951,6326186949,6684895537
7260994650,6033476139,5864132132,7961751215
7508170849,6568711207,7860472265,9840620813
10909520717,9324558646,9278413488,10468766274
10088376508,8822858490,9869498961,14084237435
13288440534,9787205849,8027872184,8766982709
6055253526,5577190308,5782341121,7135582457
6793840383,6782659352,6177809627,8239459586
7263813462,7182681076,6505767161,9531474404
7244236485,6804798902,6789712418,12340425201
9994223401,10678796046,15233645711,15537009670
7467644477,5997109810,6621391197,7588103872
6128999281,6589386431,7273031625,8890637888
6343552536,7658198923,7134963934,9298255048
7919130359,8376765417,9575891924,12605144584
10913252109,10579514417,8976099643,13676160627
9559580802,6920044539,5425440345,7961161689
6357170512,5369973025,6739504108,8543162526
6715214690,6710455533,9066761753,11441925471
9936045685,8773605724,9203760542,11531951525
8793229379,9148138714,11037463000,15448155236
11326468104,9161346209,8480626215,9805839656
6498952872,5907604105,5323448507,5800579022
7237270853,6669427686,6620214226,6122705077
8049849752,6959894674,7135749412,6826571102
9454807156,7153389197,6541298252,8788712771
11703000377,10156147018,11239865473,15571782987
13627558429,6757252992,5868408115,6859765138
7941224338,5763175887,6891001395,7571183470
8040426942,6211804576,7154434600,7292016320
9209271131,7830085111,8541531734,11007254893
12492868245,10672699311,10507920799,9553528212
13439813218,8730285721,6805194907,6013368929
7961693643,5903495078,5206209498,7560341024
8330684647,6515466802,7181598810,9321149810
11286237980,9565927467,9084337404,9944462090
11260464349,8937657550,9597863864,12828117363
14847172033,10341852528,8252791438,8711300192
6433911979,6588269976,6352504770,7144790373
7840194056,6887175336,6999952917,8597772228
7875386227,7384773607,6338591312,10707811737
11120453101,10239075444,14820187779,16232374632
9320592497,6228436092,6034344585,7561496033
6927804078,6430513436,6924526370,8521551670
6384713905,7260067788,7085295637,8538295969
8858809842,8449849365,9437205252,12334664969
11060285273,10648437755,9331665476,12966507305
10455313121,7181496888,5910915318,7388660703
6924170649,5643980276,6045296398,8062239723
7119629250,6667741105,8084440402,10520349248
10206032243,9570096928,9422688444,11153436425
9590742231,9182806851,10470130909,15487507923
12349850901,9509820504,8628169175,9683708543
8193401197,8726412254,9850156918,9554501528
10362971295,8728307862,9076334640,9223443794
14948117506,9259345129,8095768188,9351406767
12496455107,8555669909,7645314512,8413171884
9579862172,6103066084,6756962019,7439808164
10901939895,9473082269,11773386425,11218080455
12575482293,10162259160,12587336601,12425446818
11823759246,9012854437,8610761971,8901485131
12078337409,10332660996,9191376789,8570064227
12980556938,10183654361,9868867238,9807597685
10964436019,7124232167,6723018720,7032000462
10961047183,10719812789,10580124319,13302494290
17909509074,9488285614,8695459898,8987812371
12689472876,8185086128,8657379529,7915467073
9317673512,7258189632,8788113087,10323952001
11675174323,7693443519,7204394215,6312146706
9549632589,6415027989,5721504430,6203024377
8735949816,6521726927,5958237514,7521787826
10930095092,7650247590,7581834015,8654095184
11037266130,6525064099,7691014775,8223246871
11640820866,8853822544,8296201514,7161018417
9071381976,6459486186,6215022423,6087392780
7771780655,6495313063,6646472248,6173660144
8322590916,7131936084,7644025747,8620276045
18308939914,16377001043,12594576969,10653149479
10109837904,6632763266,5408354039,5797698838
7218172131,5448423469,4925754997,6343487518
9383277421,8296250788,9096647300,13088770147
15990130627,10253784586,10453067920,8610270965
10684149940,7639005248,7657596534,7745003831
10194369809,9277461705,9455171012,8906423096
12077389765,9533198547,9328738334,8196961316
2327943736,2236444430,2383601415,2373214506
3419951031,2726005747,2695791677,2614788966
3801104116,2647188822,2979772516,3042948187
3986566998,3045046978,3078342473,3104682269
4188327687,3045491164,3084947181,3191398283
4074873681,3148527850,3134376838,3287066811
5285235980,3632185828,4281179744,4477610742
6655911378,4958165396,5090293761,5683209667
7562357187,5692274861,6745375969,7581172108
9763862203,7383731388,6238999386,4893993692
6047889281,3872088942,3579063931,3331153296
4575047014,3074265395,2876639108,2923485604
4579367464,3020031153,2961539660,3004304220
4281303221,3594473550,3265031978,3333193682
4832471644,3844386669,3457259933,3890225210
6274877658,5463212327,5436552483,6397868263
8873684988,6801651375,6716543515,7566051984
9149616691,6186548802,5153769762,4867732780
5738188698,4249775262,3810471716,3510562522
5803776502,4455299758,4506666575,4404887446
6176316374,4610403888,3901817446,4054350206
5634192309,4091046301,3694448816,3508587530
5258421899,4038493323,3700718306,3355760498
5196639560,3689304320,3950933667,4027689114
5987670992,4059549303,3749377060,3419634076
4713009465,3841705206,3391667673,3381790443
4604039154,3469058072,3288589555,3187759106
4932629432,3437492601,3274217121,3465177666
5524634287,3924934050,3830039951,4246384388
8108796761,8221789896,7360513564,7180431053
15275956669,10769186297,8811198759,5947214884
7625838688,6688961066,7224585866,8652022052
7247973600,5245429950,4963164425,5637649117
4767929381,3806666853,3319773308,4986895787
5250368227,4634885431,4394218804,5115676559
5365400968,4098991589,3895544756,5090591609
4811357328,3717931572,3427620424,4623944074
4499976427,4018694498,3652066581,4555644380
4649406652,3881908028,4085726419,5273059057
4869724777,3691756718,3444763827,4296721195
3803667520,3572032353,3307856266,4207820139
3870892435,3495972257,3322966204,4164178296
4154848492,3330603277,3298719908,4448447005
4336173216,3715420398,3772794140,6135389521
7954320931,7798674924,7583988747,10452477376
13972456626,9695940938,7339627751,7774059178
2258677839,2333546201,2428076831,2945148905
3304053710,2658954882,2765121446,3408111664
3196284182,2658795341,2974625708,3967735970
3388660408,3318745070,3273839923,4034907179
3324146302,3404572386,3117276013,3793350035
3502623819,3166371216,3355084152,4303985325
4197062419,4220623663,4320789434,5639778489
5638225101,4945052529,4995202938,6765354495
7017935178,6248145352,7341147550,8247767948
8383394857,6838312251,5469971874,5731385053
4860195876,3733387959,3319282728,4087424992
3868703138,3011491263,3020601581,3898324454
4066511075,3044005507,3213831567,3924301050
4023008037,3324088694,3431687634,4455473967
4175320506,3385264908,3929418184,5141475293
6019350427,5528521912,6295754661,7885817460
10301601234,9703471373,8797924463,10562848349
14091635005,9040276335,8486276530,10514709175
11746986989,7745517780,7643186021,9006279845
7884268689,6215562553,7383348444,8590839859
10612815362,10853043106,11178965459,12341039094
9940545356,11912489449,11990315564,12636742700
11332033723,9010921244,8843082361,10271983206
12220677275,9508846178,9368919250,10238568872
11803044421,10586745552,8900222589,10732648667
9334875294,7151091407,7139308888,9000571191
11095243635,10411564753,11721158428,16111787331
13192402343,8767177219,8902329873,10650998403
10321051500,8142324485,8434318618,8897845333
7693620988,7759347633,9617385774,11037964442
9105779897,7632083292,6607548362,6433955964
6386104403,5927591212,5488807833,6254794798
7815834385,6259934644,5383154535,7669205296
7698686864,6097814317,7038654059,8289726716
9414008582,7189922870,7708093600,9798856449
9216688734,6901145829,8128542631,9559968362
10760954945,8767696820,7941315501,7836980772
7652952650,6347425222,6272419707,6682495262
7007912991,6204560532,6378709768,6909315503
8043737134,7206534694,7473463498,11697519423
18657281208,15735304276,11024120591,10765597908
8762861689,6309415673,5770432426,6604683662
6498432091,5150193742,5211674773,7554225290
8663108018,7921650698,10360630372,14743999827
13927783427,11584362339,10045904232,10383119824
8625061161,7863243933,7269809392,9052394938
8574309747,9030171171,9740221173,9112784634
10914793447,9430705930,9569509304,7999498454
8735879841,8267206349,8711011356,9484146769
9707141269,7637634306,9388656282,7761043626
7278766126,8486317489,7268482748,7604603851
4745696220,4933932081,4958677816,4889690561
4756298814,3360012343,4444046051,4778446239
4358070936,3503399875,3975054572,4671748120
4428988256,4122694383,3801180793,4652950413
5600697661,5770334593,4633787263,6370088495
7140714960,8401211370,6693464733,5909046221
5704203341,4861340449,4512708301,4011958056
3623162881,4710507324,3907053323,3855155172
3461172209,4391996038,4662494915,4563981954
4896987290,6691118654,9917288754,10092751203
7393572677,5831850013,5610879632,5716997366
5138267181,4861063097,5406933679,6227048065
9148864990,8259973112,8544479785,10006042488
9321564048,7918711781,8927182742,8037070629
7213614929,8797318116,7183946800,7402030601
4955210317,4921527398,5015381646,4956017660
4634501031,3370940609,4443577941,4928304701
4542429485,3492483858,3963174468,4896426364
4584509636,4260508168,3950454167,4942140280
5545852090,5606994932,4675321411,6193569362
6653408260,8505924911,6443613318,5961433848
5734651765,4660937538,4343840505,3613171676
3879056387,4459296426,4271338227,4000192479
3789747700,4261327106,4555083240,4412756946
4845864565,6654503439,10008637497,10555964194
7385186668,5805047428,5939508123,5956681895
5034226694,5064927909,5241112017,6247177136
4625859301,3887128640,4283816660,4911841147
7065144443,5810969939,5581903364,5705370967
7553742741,6500430624,6682475648,5805669760
8504553540,7172985082,7189080816,6487137589
9572437732,6863583909,6647586146,6799135999
12644921786,10478338281,11411293843,14961450201
15454601431,6821581753,5831993115,6557891275
8095168912,5931506972,6712968904,7495486066
8523586417,6399234790,7260209167,6979942184
9320353472,7472365212,8269679136,9910974013
12906967094,10952405024,10543436197,8618451046
13799199655,9038374313,6790591057,5653110053
8250943850,6111238567,5651300210,7177337665
8784891059,6673201049,6696326470,8967788440
11184750663,9913645203,8887155109,9543253117
11919387161,8885520628,9351471095,12155281573
15363913291,10688412825,8503807036,9355826497
9154425288,8403727597,8684668008,9429227993
9417870017,7753937645,8985233850,7805777165
6646852713,8621490946,7312238253,7320732455
5236328665,4856683059,5133319675,4937630314
4909251345,3391149547,4506370349,4860483610
4603314940,3569241840,3784697606,4821610268
4490917456,4312859576,3673996714,4606041823
5535548947,5566014409,4490255768,5746342412
7006647440,8468391306,6983036196,5622917967
5860263842,5041109297,4435961147,4185749367
3941050350,4285231164,4090055432,4086280487
4030030884,3921863063,4903042163,4529104035
4947193552,5852476889,9850911542,9753065726
8763541421,5858204726,5648947040,5967395159
5279200382,5008847008,5365518615,6328106724
7397604327,6428619985,7120147330,8748957937
7074357494,5484212753,4906860047,5542807485
4670257204,3902819247,3683387103,5652315280
4691863115,4500967433,4276586197,5645819793
4555600060,3997557336,4061352383,5712902195
4267093248,3681655206,3536651149,5179528678
4054312496,3946798656,3441205448,5114714121
4047745588,4037837005,3811383233,5948445555
4399493835,3668426738,3472625302,4924768878
3641128336,3408182299,3235379801,4515020298
3667144208,3381108443,3139948924,4568214365
3567416818,3287787693,3318288921,4955878492
4087062583,3541104064,3738609022,6743895155
7557458890,7743408461,7249311645,13218428188
12102808362,9722777631,6915005484,8966995779
2499087259,2609747272,2325324302,3131032863
2942194289,2647218377,2625297830,3458701229
3127697916,2753197360,3092588345,3974561290
3267486567,3341153934,3222905572,4128272726
3145494484,3390978867,3112749315,3865953212
3373101883,3198603112,3351958979,4564258232
4051404577,4259620136,4605110118,6037122164
5078734762,5229561917,5174066899,7186012291
6488552315,6564588330,7835636981,8826115041
8081226769,6684795639,5170770146,5900991625
4167571865,3516901887,3360162952,4097127707
3730796206,2879970437,3056795723,3999581741
3940956334,3098000322,3263995848,3996950647
3720506116,3356180479,3304150991,4120150377
4309661145,3438643835,4276210227,5751082744
5703021188,5668748838,6339571372,8390376928
8698974996,9365369825,9220716522,13183285760
11395855726,8675832848,9033411118,12168025000
9277275078,7437799923,7905347027,9266200664
7255342138,6072957354,7257565916,9904216724
9605271202,12061988764,11113994883,12750117954
9231438795,12472886582,12194643873,12634773337
10994247556,8537923575,8534603829,10829325552
11866025902,9046118933,8855928276,11485588286
10779392805,10553891861,8880008839,10476098681
8881637254,6683964464,6938683994,9211121758
11109646826,10786083912,12518440268,17021590616
11972892681,8842473905,8924811944,10702252980
8719730732,8096461918,8329676758,9175129370
7719233793,7789945780,9808573876,11214673524
8650178320,7604530473,6641512537,6794297766
6274845235,5755133769,5587194302,6699533411
7385805759,5985589151,5810891350,8672756901
7037045572,6232312249,7332020242,9894885067
8146313768,7466558833,8337908599,11091207254
7594423043,7270782719,8185620316,11354219399
9431497531,8754757816,7481146001,8573033991
6309722270,6239206147,6060650965,6983284901
6569332982,6547423701,6237303888,8172710859
7486466295,7817622916,8170961765,14618909226
17440772035,13510816803,10030603013,10587439390
7755808931,5565536810,5692326773,7092318924
5876907541,4987455810,5877383486,9192378515
7759165063,9148309976,11166951149,15828462545
11955444033,11124312946,9423999877,10570420877
8027866162,7779049323,7828124273,9441112316
9428333150,9034055997,8926117644,11080415694
10193679195,9052464786,8860797152,9769606187
9980914055,9460415233,8832661754,11422667364
13587390575,9065670978,8661337569,10791108117
10802488447,7463426371,7738184487,9009395501
7846438665,6251114475,7354361483,8810734960
10242020471,11382522247,10969317992,12040955421
9345472403,11759603887,11971600788,12121396950
11728325078,8887226567,8951130309,9664116578
12191842961,9226153974,8972442934,9492852348
12782521520,11040418162,9097530447,10361868515
9800394218,7036642069,6853966544,8575924104
11054019188,10294688326,11159816656,15172812180
14929904200,9216986107,9041844722,9887223621
11004093189,8123933347,8661028146,8767274170
8014770518,7698224303,9286748329,10240943090
9834877839,7652890020,6998410399,6441827904
8887570125,6576764156,5705118130,7421463562
7831587087,6050973256,6922679815,8021330488
10073475218,7268372897,7643574101,9440700121
9549457124,6626671799,8066828410,9084250655
10922284991,8676755839,7841179000,7517995719
7802533731,6503399311,6220898726,6338367339
7347776154,6323389226,6668812567,6632209203
8288766830,7060624731,7443006369,10374069417
18593240880,15365073053,11663495945,10413070894
8933244363,6665972528,5567087649,6196087196
6571620644,5391108022,4932610769,7058118865
8907050229,8101480568,9965910911,14604653760
14514025490,11438445105,10347809081,10252897817
9018922475,8492261554,7578250359,9293016178
8720609701,9171894364,9516630996,9468014205
11098383355,9314715222,9614519253,8515202174
2336068956,2403431902,2499580188,3039782977
2863920209,2557981721,2623923043,2947473281
3263228427,2615927970,2972896942,3286904133
3629218385,3141505950,3084432543,3631845019
3804812562,3223349489,3029170654,3770236882
3524752795,2994050805,3082329615,3489008833
4855758453,3754394913,4204577521,4919515812
6412238356,5061019523,5126441466,6087618582
7423618068,6076761139,6706762679,8043111058
9561323660,7203730966,5983663471,5165695899
5861236719,3887990572,3570172422,3971695109
4116949902,3068715093,3043670946,3685771038
4280399603,3112594605,3171246445,3680732369
4161498571,3306070764,3294023982,4116198742
4558531891,3458338904,3954588801,5009167091
6028302771,5293989680,5586792224,6494162217
7904210931,6513146815,6818323206,8507113834
7931356352,5466809768,4932968245,4997087702
5438215334,4104246589,3579538802,4683106033
5292218095,4248515250,4105561630,4437837595
5993198406,4032328492,3953492853,4309646290
5455446811,3624167446,3361541619,4076895258
5150114116,3937919553,3661067067,3986159492
5025662857,3840509800,3883931244,4542100439
5503751373,3699707794,3460702485,3870020931
4415509801,3500620895,3327288027,3819185661
4456058977,3542853161,3278268250,3673873632
4479140625,3309353106,3090307955,4037412138
5101332285,3836957495,3811729147,5172652744
7829345604,8241311486,7722555664,8477554252
15025550835,9850541948,8333292196,7235381160
8074521963,6598709092,7215942888,8354021680
7865096846,5326672230,4883098345,5371709628
4934965243,3724086275,3310249916,4313280975
5582388538,4295318423,4558282283,4621128467
5918419572,4217726172,4267742462,5010051731
5009409616,3642891108,3349484817,4417437762
4762511049,3965602061,3639282802,4368262810
4640008657,3805930038,4136193560,5153547022
5085504896,3795347493,3441652634,4205861501
4010180205,3569547104,3090046011,3924594040
4266254146,3379013885,3209251647,3765172473
4350289842,3401428711,3300372524,4172853879
4972752701,3690171085,3817560197,5583402343
8205463796,7854549670,7549713147,9603711210
14709722289,9884275702,7880475243,7588633678
2436064109,2294435663,2463065840,2939643458
3107890804,2673221018,2485638953,2953395088
3344414011,2619699429,2927664152,3489831284
3424015905,3020527520,3224240547,3896738461
3557839124,3332179339,3098853458,3734614635
3588090142,3203808199,3283054110,4035729638
4570693911,4127404865,4343442844,5508195182
6112953591,5107035010,5051405946,6768492068
7185566900,6166428218,7588768297,7838474977
9326177201,6939127102,5573323953,5520437972
5214986420,3783955917,3270487129,4035041129
3959910952,3034873252,2951954690,3760559266
4120831070,2951692736,3154410947,3740875683
4019251136,3384486176,3264991729,4004355590
4443427020,3604523544,3994839773,4777260898
6255344260,5367034757,5784281863,7677566983
10263589044,8741640305,8724025235,9792953347
14530315558,9451253948,8816147992,9672435204
12200398824,8366164592,7681053330,8805260880
8930917680,6314076563,7028398774,8002570516
10824169713,9681690567,11773847358,12125447285
10919040806,10292636633,12201556195,12257285554
12217847265,9287356871,8751786007,10073601728
12204958500,9566756670,8987129236,9030072643
13501694896,10824549522,9301056042,10471669597
9953299138,7264059799,7056780259,8978773527
11336185326,10304864766,11653747810,15262167662
14001994615,8899295553,8991269981,9801891120
10945439383,8341340163,8738201463,8798479607
7760239644,7711970402,9408406075,10657505139
9235620624,7667561731,6883813140,6744626170
6381298850,5884558955,5394525435,6449042059
8537102062,6397928348,5672853448,7885453258
7616224441,6247252008,6937537813,8173289974
9514473997,7105299179,7853386314,10034430173
8698502604,7023902580,8199073388,9870357976
10446038620,8926013746,7870250984,7989718122
7322702702,6262178415,5879695223,6328338437
7348838417,6271223321,6715555307,6885250992
8058019124,7340777489,7673430857,10961257936
19111687332,15820257402,10914186205,10660278946
8851073431,6529265057,5603012968,6513770463
6617669452,5162633116,5192976354,7309015662
8863570225,8124654316,9803995907,13426345160
14177193902,11017858734,10302172546,10141819173
9661074009,8154053077,7593664525,8896082939
9234257787,8758529607,9173137292,9225381053
11831481522,9416806910,9428668342,7340511767
9616328911,9559030017,9054998463,11614403020
13248886447,8794049143,8419510962,11204087697
10809595720,7757454130,7937985446,9130447029
7912131030,5930286494,7429027052,8982246844
9983489301,11034871475,10999620906,12361470758
9218676099,11796880891,12030202225,12784796589
11099210118,8571045255,8840624047,10303907192
12111477821,9265591464,9047331591,11015432624
11218828301,10386168611,9057374855,10924370261
9161217566,6983816257,7127099570,8734476160
11047326942,10638566823,12072755700,16575933604
12655364329,8835832310,9104321562,11184180824
9294507611,8160799277,8548912910,9062507793
7948112469,7761122212,9776734831,11395100723
8982151402,7725845676,6780659690,6718239111
7660937414,6278564366,5615752288,8708019959
7017592683,6106853571,7429612119,9730293628
8554097068,6995246011,8051103924,10512654547
7798693805,7125071332,8136370788,10642757863
9250495517,8897812907,7580829566,8267664974
6746904490,6450546161,6110932928,6812780317
6874044922,6494149741,6508493909,7568116238
7824379626,7702827118,7998829686,13087747678
18848761881,14481821095,10442886569,10477407846
8389663632,5801752397,5777788406,6502920403
5860289187,5158224048,5065568443,7768511352
8609575629,8323911698,10591886461,15479957332
13014616316,11163564278,9709861033,10285462504
8765416500,7966500372,7498404758,9479341632
8810774605,9194787017,9398537921,9467532234
11178794552,9164686142,9675675315,8683500215
2817801117,2415039058,2561920131,3634743582
2871062562,2807085325,2648656348,3800513446
2898536739,2794483419,2926609134,4378104894
3185451908,3216993195,3116351486,4197980649
3075145216,3296672636,3133252072,4086298904
3155591648,3064852354,3337373506,4752391961
3540466656,4318862428,4535036332,6503074780
5132304240,5266856782,5192367849,7829262119
6109391810,6425010506,7351480085,9002473612
7641855836,6354692487,5231101779,6271902816
4192760897,3562878071,3362020778,4548895056
3218715394,2883121873,2962432888,4238260503
3673903294,3055007786,3514150409,4407319146
3398852304,3119706621,3479492861,4384977627
3763871044,3423637683,4013297830,5865650150
5400811686,5531481082,6365558589,8834543770
7269132493,6696023185,7541680471,8479437666
6446447982,5005518668,4876123474,5662092733
4399848091,3921595370,3528721104,5235049168
4850380519,4417954535,4136925519,5750456770
4903228500,3862679341,3949373359,5247052645
4605347175,3759625152,3456645650,4819964914
4462483618,3947404692,3722717922,4757728213
4547684676,3995438477,4015010720,5776561856
4470051134,3725439860,3477145257,4703296191
3676047633,3415432464,3285135758,4188384100
3919308602,3362928264,3239983856,4345162042
4046740330,3326582011,3318761174,4754153263
4454871767,3727721046,3689997426,6914409766
7665985410,7415049193,7167754272,12314772713
12257590801,10016555788,6969209026,8703891695
12391442807,8902917665,8812807532,11743474918
9955578048,7731143663,7994120386,9267126816
7489948657,6227433024,7369891146,9285701302
9508672312,11333027460,10920676027,12991554922
9236878805,12168927878,12100705373,13090980563
10730727497,8883546555,8794106306,10834495648
12569663100,9043225044,8982628808,11738431187
10872377508,10668006661,8775021097,11012495383
8481426347,6838031358,7081658450,9865925983
10987797741,10789490545,12860146205,17020889762
11036612118,9080970049,8790271169,12423313052
8456391612,8396361823,8151033849,9163959911
